,SurveyDate,Zone,DataType,DataCount
4741,1/8/2020,III Boulders,People,0
4742,1/8/2020,III Rocky Outcrop,Brown Pelican,3
4743,1/8/2020,III Rocky Outcrop,Cormorant,6
4744,1/8/2020,III Rocky Outcrop,Dogs On Leash,0
4745,1/8/2020,III Rocky Outcrop,People,0
4746,1/8/2020,III Rocky Outcrop,Unidentified Gull,50
4747,1/9/2020,I,California Gull,1
4748,1/9/2020,I,Dogs On Leash,0
4749,1/9/2020,I,People,45
4750,1/9/2020,II,California Gull,1
4751,1/9/2020,II,Dogs On Leash,0
4752,1/9/2020,II,People,9
4753,1/9/2020,II,Spotted Sandpiper,1
4754,1/9/2020,II,Whimbrel,3
4755,1/9/2020,III,Black Phoebe,2
4756,1/9/2020,III,California Gull,1
4757,1/9/2020,III,Dogs On Leash,0
4758,1/9/2020,III,People,10
4759,1/9/2020,III,Snowy Egret,1
4760,1/9/2020,III,Whimbrel,1
4761,1/9/2020,III Boulders,Dogs On Leash,0
4762,1/9/2020,III Boulders,Great Egret,1
4763,1/9/2020,III Boulders,People,0
4764,1/9/2020,III Rocky Outcrop,Brown Pelican,7
4765,1/9/2020,III Rocky Outcrop,Cormorant,7
4766,1/9/2020,III Rocky Outcrop,Dogs On Leash,0
4767,1/9/2020,III Rocky Outcrop,People,0
4768,1/9/2020,III Rocky Outcrop,Unidentified Gull,93
4769,1/10/2020,I,Dogs On Leash,3
4770,1/10/2020,I,People,96
4771,1/10/2020,I,Say's Phoebe,1
4772,1/10/2020,I,Unidentified Gull,1
4773,1/10/2020,II,Dogs On Leash,1
4774,1/10/2020,II,People,84
4775,1/10/2020,II,Western Gull,2
4776,1/10/2020,II,Whimbrel,1
4777,1/10/2020,III,California Gull,4
4778,1/10/2020,III,Cormorant,1
4779,1/10/2020,III,Dogs On Leash,0
4780,1/10/2020,III,Great Egret,1
4781,1/10/2020,III,People,0
4782,1/10/2020,III,Sparrow,1
4783,1/10/2020,III,Western Gull,5
4784,1/10/2020,III,Whimbrel,3
4785,1/10/2020,III Boulders,Dogs On Leash,0
4786,1/10/2020,III Boulders,People,0
4787,1/10/2020,III Rocky Outcrop,Brown Pelican,4
4788,1/10/2020,III Rocky Outcrop,Cormorant,2
4789,1/10/2020,III Rocky Outcrop,Dogs On Leash,0
4790,1/10/2020,III Rocky Outcrop,Great Blue Heron,1
4791,1/10/2020,III Rocky Outcrop,People,0
4792,1/10/2020,III Rocky Outcrop,Snowy Egret,2
4793,1/10/2020,III Rocky Outcrop,Unidentified Gull,40
4794,1/20/2020,I,Dogs On Leash,0
4795,1/20/2020,I,People,119
4796,1/20/2020,I,Western Gull,2
4797,1/20/2020,II,Black Phoebe,2
4798,1/20/2020,II,Dogs On Leash,0
4799,1/20/2020,II,Great Egret,1
4800,1/20/2020,II,People,11
4801,1/20/2020,II,Western Gull,2
4802,1/20/2020,III,Dogs On Leash,0
4803,1/20/2020,III,People,0
4804,1/20/2020,III,Sanderling,1
4805,1/20/2020,III,Snowy Egret,1
4806,1/20/2020,III,Spotted Sandpiper,1
4807,1/20/2020,III,Whimbrel,0
4808,1/20/2020,III Boulders,Dogs On Leash,0
4809,1/20/2020,III Boulders,People,0
4810,1/20/2020,III Rocky Outcrop,Brown Pelican,10
4811,1/20/2020,III Rocky Outcrop,Cormorant,4
4812,1/20/2020,III Rocky Outcrop,Dogs On Leash,0
4813,1/20/2020,III Rocky Outcrop,People,0
4814,1/20/2020,III Rocky Outcrop,Unidentified Gull,20
4815,1/22/2020,I,Dogs On Leash,2
4816,1/22/2020,I,People,82
4817,1/22/2020,I,Say's Phoebe,1
4818,1/22/2020,II,California Gull,1
4819,1/22/2020,II,Dogs On Leash,0
4820,1/22/2020,II,People,16
4821,1/22/2020,III,Dogs On Leash,0
4822,1/22/2020,III,Great Egret,1
4823,1/22/2020,III,People,0
4824,1/22/2020,III,Whimbrel,2
4825,1/22/2020,III Boulders,Dogs On Leash,0
4826,1/22/2020,III Boulders,People,0
4827,1/22/2020,III Rocky Outcrop,Brown Pelican,3
4828,1/22/2020,III Rocky Outcrop,Cormorant,2
4829,1/22/2020,III Rocky Outcrop,Dogs On Leash,0
4830,1/22/2020,III Rocky Outcrop,People,0
4831,1/22/2020,III Rocky Outcrop,Surf Bird,1
4832,1/22/2020,III Rocky Outcrop,Tern,8
4833,1/22/2020,III Rocky Outcrop,Unidentified Gull,39
4834,1/23/2020,I,Dogs On Leash,0
4835,1/23/2020,I,People,83
4836,1/23/2020,II,Dogs On Leash,0
4837,1/23/2020,II,People,83
4838,1/23/2020,II,Western Gull,1
4839,1/23/2020,III,Dogs On Leash,0
4840,1/23/2020,III,Great Blue Heron,1
4841,1/23/2020,III,People,0
4842,1/23/2020,III,Spotted Sandpiper,1
4843,1/23/2020,III,Western Gull,15
4844,1/23/2020,III,Whimbrel,2
4845,1/23/2020,III Boulders,Dogs On Leash,0
4846,1/23/2020,III Boulders,People,0
4847,1/23/2020,III Rocky Outcrop,Brown Pelican,9
4848,1/23/2020,III Rocky Outcrop,Cormorant,2
4849,1/23/2020,III Rocky Outcrop,Dogs On Leash,0
4850,1/23/2020,III Rocky Outcrop,People,0
4851,1/23/2020,III Rocky Outcrop,Surf Bird,1
4852,1/23/2020,III Rocky Outcrop,Tern,8
4853,1/23/2020,III Rocky Outcrop,Unidentified Gull,22
4854,1/24/2020,I,Dogs On Leash,0
4855,1/24/2020,I,People,92
4856,1/24/2020,I,Western Gull,2
4857,1/24/2020,II,Black Phoebe,1
4858,1/24/2020,II,Dogs On Leash,0
4859,1/24/2020,II,People,9
4860,1/24/2020,II,Western Gull,2
4861,1/24/2020,III,Dogs On Leash,0
4862,1/24/2020,III,People,0
4863,1/24/2020,III,Western Gull,3
4864,1/24/2020,III,Whimbrel,1
4865,1/24/2020,III Boulders,Dogs On Leash,0
4866,1/24/2020,III Boulders,Great Blue Heron,1
4867,1/24/2020,III Boulders,People,0
4868,1/24/2020,III Rocky Outcrop,Brown Pelican,1
4869,1/24/2020,III Rocky Outcrop,Dogs On Leash,0
4870,1/24/2020,III Rocky Outcrop,People,0
4871,1/24/2020,III Rocky Outcrop,Surf Bird,1
4872,1/24/2020,III Rocky Outcrop,Unidentified Gull,30
4873,2/5/2020,I,Dogs On Leash,0
4874,2/5/2020,I,People,17
4875,2/5/2020,I,Whimbrel,1
4876,2/5/2020,II,Dogs On Leash,0
4877,2/5/2020,II,Great Blue Heron,2
4878,2/5/2020,II,People,4
4879,2/5/2020,II,Snowy Egret,2
4880,2/5/2020,II,Western Gull,1
4881,2/5/2020,II,Whimbrel,1
4882,2/5/2020,III,Dogs On Leash,0
4883,2/5/2020,III,Great Blue Heron,4
4884,2/5/2020,III,People,0
4885,2/5/2020,III,Snowy Egret,1
4886,2/5/2020,III,Western Gull,2
4887,2/5/2020,III,Whimbrel,1
4888,2/5/2020,III Boulders,Dogs On Leash,0
4889,2/5/2020,III Boulders,People,0
4890,2/5/2020,III Rocky Outcrop,Brown Pelican,7
4891,2/5/2020,III Rocky Outcrop,Cormorant,6
4892,2/5/2020,III Rocky Outcrop,Dogs On Leash,0
4893,2/5/2020,III Rocky Outcrop,Great Egret,1
4894,2/5/2020,III Rocky Outcrop,People,0
4895,2/5/2020,III Rocky Outcrop,Western Gull,20
4896,2/7/2020,I,Dogs On Leash,0
4897,2/7/2020,I,People,65
4898,2/7/2020,II,Dogs On Leash,0
4899,2/7/2020,II,Great Blue Heron,1
4900,2/7/2020,II,Great Egret,2
4901,2/7/2020,II,People,44
4902,2/7/2020,II,Western Gull,3
4903,2/7/2020,II,Whimbrel,1
4904,2/7/2020,III,Black Phoebe,1
4905,2/7/2020,III,Dogs On Leash,0
4906,2/7/2020,III,Great Blue Heron,4
4907,2/7/2020,III,Great Egret,6
4908,2/7/2020,III,People,0
4909,2/7/2020,III,Snowy Egret,2
4910,2/7/2020,III,Western Gull,8
4911,2/7/2020,III,Whimbrel,2
4912,2/7/2020,III Boulders,Dogs On Leash,0
4913,2/7/2020,III Boulders,Great Egret,3
4914,2/7/2020,III Boulders,People,0
4915,2/7/2020,III Boulders,Whimbrel,1
4916,2/7/2020,III Rocky Outcrop,Brown Pelican,6
4917,2/7/2020,III Rocky Outcrop,Cormorant,7
4918,2/7/2020,III Rocky Outcrop,Dogs On Leash,0
4919,2/7/2020,III Rocky Outcrop,People,0
4920,2/7/2020,III Rocky Outcrop,Unidentified Gull,20
4921,2/19/2020,I,Dogs On Leash,0
4922,2/19/2020,I,People,73
4923,2/19/2020,II,California Gull,3
4924,2/19/2020,II,Dogs On Leash,0
4925,2/19/2020,II,People,48
4926,2/19/2020,III,California Gull,3
4927,2/19/2020,III,Dogs On Leash,0
4928,2/19/2020,III,Great Blue Heron,2
4929,2/19/2020,III,People,0
4930,2/19/2020,III Boulders,Dogs On Leash,0
4931,2/19/2020,III Boulders,Great Egret,1
4932,2/19/2020,III Boulders,People,0
4933,2/19/2020,III Rocky Outcrop,Cormorant,2
4934,2/19/2020,III Rocky Outcrop,Dogs On Leash,0
4935,2/19/2020,III Rocky Outcrop,Great Egret,3
4936,2/19/2020,III Rocky Outcrop,People,0
4937,2/19/2020,III Rocky Outcrop,Snowy Egret,1
4938,2/19/2020,III Rocky Outcrop,Unidentified Gull,30
4939,2/20/2020,I,Dogs On Leash,0
4940,2/20/2020,I,Juvenile Gull,1
4941,2/20/2020,I,People,95
4942,2/20/2020,II,California Gull,1
4943,2/20/2020,II,Dogs On Leash,0
4944,2/20/2020,II,People,27
4945,2/20/2020,III,Black Phoebe,1
4946,2/20/2020,III,California Gull,2
4947,2/20/2020,III,Dogs On Leash,0
4948,2/20/2020,III,Great Blue Heron,1
4949,2/20/2020,III,Great Egret,1
4950,2/20/2020,III,People,0
4951,2/20/2020,III,Sanderling,1
4952,2/20/2020,III,Snowy Egret,1
4953,2/20/2020,III,Whimbrel,1
4954,2/20/2020,III Boulders,Dogs On Leash,0
4955,2/20/2020,III Boulders,People,0
4956,2/20/2020,III Rocky Outcrop,Brown Pelican,6
4957,2/20/2020,III Rocky Outcrop,Cormorant,3
4958,2/20/2020,III Rocky Outcrop,Dogs On Leash,0
4959,2/20/2020,III Rocky Outcrop,Great Blue Heron,1
4960,2/20/2020,III Rocky Outcrop,People,0
4961,2/20/2020,III Rocky Outcrop,Snowy Egret,1
4962,2/24/2020,I,Dogs On Leash,0
4963,2/24/2020,I,People,75
4964,2/24/2020,I,Whimbrel,2
4965,2/24/2020,II,California Gull,1
4966,2/24/2020,II,Dogs On Leash,0
4967,2/24/2020,II,People,12
4968,2/24/2020,II,Spotted Sandpiper,1
4969,2/24/2020,II,Western Gull,1
4970,2/24/2020,III,California Gull,1
4971,2/24/2020,III,Dogs On Leash,0
4972,2/24/2020,III,Great Egret,6
4973,2/24/2020,III,People,0
4974,2/24/2020,III Boulders,Brown Pelican,7
4975,2/24/2020,III Boulders,Dogs On Leash,0
4976,2/24/2020,III Boulders,Great Blue Heron,1
4977,2/24/2020,III Boulders,Great Egret,1
4978,2/24/2020,III Boulders,People,0
4979,2/24/2020,III Boulders,Snowy Egret,1
4980,2/24/2020,III Boulders,Tern,5
4981,2/24/2020,III Boulders,Unidentified Gull,29
4982,2/24/2020,III Rocky Outcrop,Dogs On Leash,0
4983,2/24/2020,III Rocky Outcrop,People,0
4984,3/5/2020,I,California Gull,1
4985,3/5/2020,I,Dogs On Leash,0
4986,3/5/2020,I,People,114
4987,3/5/2020,II,Dogs On Leash,0
4988,3/5/2020,II,People,4
4989,3/5/2020,II,Western Gull,2
4990,3/5/2020,II,Whimbrel,2
4991,3/5/2020,III,Dogs On Leash,0
4992,3/5/2020,III,Great Blue Heron,1
4993,3/5/2020,III,Great Egret,2
4994,3/5/2020,III,People,0
4995,3/5/2020,III,Western Gull,2
4996,3/5/2020,III Boulders,Dogs On Leash,0
4997,3/5/2020,III Boulders,People,0
4998,3/5/2020,III Rocky Outcrop,Brown Pelican,4
4999,3/5/2020,III Rocky Outcrop,Cormorant,3
5000,3/5/2020,III Rocky Outcrop,Dogs On Leash,0
5001,3/5/2020,III Rocky Outcrop,Great Blue Heron,1
5002,3/5/2020,III Rocky Outcrop,People,0
5003,3/5/2020,III Rocky Outcrop,Unidentified Gull,17
5004,3/6/2020,I,Dogs On Leash,0
5005,3/6/2020,I,People,51
5006,3/6/2020,I,Western Gull,1
5007,3/6/2020,II,Dogs On Leash,0
5008,3/6/2020,II,People,0
5009,3/6/2020,II,Unidentified Gull,1
5010,3/6/2020,II,Western Gull,2
5011,3/6/2020,III,Cormorant,3
5012,3/6/2020,III,Dogs On Leash,0
5013,3/6/2020,III,Great Blue Heron,1
5014,3/6/2020,III,People,0
5015,3/6/2020,III,Unidentified Gull,26
5016,3/6/2020,III,Whimbrel,1
5017,3/6/2020,III Boulders,Dogs On Leash,0
5018,3/6/2020,III Boulders,People,0
5019,3/6/2020,III Rocky Outcrop,Dogs On Leash,0
5020,3/6/2020,III Rocky Outcrop,People,0
5021,3/8/2020,I,Dogs On Leash,1
5022,3/8/2020,I,People,148
5023,3/8/2020,I,Western Gull,2
5024,3/8/2020,II,California Gull,1
5025,3/8/2020,II,Dogs On Leash,0
5026,3/8/2020,II,People,42
5027,3/8/2020,II,Spotted Sandpiper,1
5028,3/8/2020,III,Black Phoebe,2
5029,3/8/2020,III,Dogs On Leash,0
5030,3/8/2020,III,Great Blue Heron,2
5031,3/8/2020,III,Great Egret,2
5032,3/8/2020,III,Juvenile Gull,5
5033,3/8/2020,III,People,0
5034,3/8/2020,III,Snowy Egret,1
5035,3/8/2020,III Boulders,Dogs On Leash,0
5036,3/8/2020,III Boulders,People,0
5037,3/8/2020,III Rocky Outcrop,Brown Pelican,9
5038,3/8/2020,III Rocky Outcrop,Cormorant,4
5039,3/8/2020,III Rocky Outcrop,Dogs On Leash,0
5040,3/8/2020,III Rocky Outcrop,Great Blue Heron,1
5041,3/8/2020,III Rocky Outcrop,Great Egret,1
5042,3/8/2020,III Rocky Outcrop,People,0
5043,3/8/2020,III Rocky Outcrop,Unidentified Gull,42
5044,5/4/2020,I,Dogs On Leash,0
5045,5/4/2020,I,People,5
5046,5/4/2020,I,Wandering Tattler,1
5047,5/4/2020,II,Dogs On Leash,0
5048,5/4/2020,II,People,0
5049,5/4/2020,II,Wandering Tattler,1
5050,5/4/2020,III,Black Phoebe,1
5051,5/4/2020,III,Brown Pelican,1
5052,5/4/2020,III,California Gull,2
5053,5/4/2020,III,Cormorant,9
5054,5/4/2020,III,Dogs On Leash,0
5055,5/4/2020,III,Great Egret,1
5056,5/4/2020,III,People,0
5057,5/4/2020,III,Snowy Egret,2
5058,5/4/2020,III,Spotted Sandpiper,1
5059,5/4/2020,III,Western Gull,2
5060,5/4/2020,III Boulders,Dogs On Leash,0
5061,5/4/2020,III Boulders,People,0
5062,5/4/2020,III Rocky Outcrop,Brown Pelican,2
5063,5/4/2020,III Rocky Outcrop,Cormorant,1
5064,5/4/2020,III Rocky Outcrop,Dogs On Leash,0
5065,5/4/2020,III Rocky Outcrop,Great Blue Heron,2
5066,5/4/2020,III Rocky Outcrop,People,0
5067,5/4/2020,III Rocky Outcrop,Snowy Egret,1
5068,5/4/2020,III Rocky Outcrop,Tern,1
5069,5/4/2020,III Rocky Outcrop,Unidentified Gull,2
5070,5/4/2020,III Rocky Outcrop,Western Gull,26
5071,5/11/2020,I,Dogs On Leash,0
5072,5/11/2020,I,People,2
5073,5/11/2020,II,Dogs On Leash,0
5074,5/11/2020,II,People,0
5075,5/11/2020,II,Snowy Egret,1
5076,5/11/2020,II,Western Gull,3
5077,5/11/2020,III,Cormorant,1
5078,5/11/2020,III,Dogs On Leash,0
5079,5/11/2020,III,Great Blue Heron,1
5080,5/11/2020,III,Great Egret,1
5081,5/11/2020,III,People,0
5082,5/11/2020,III,Snowy Egret,3
5083,5/11/2020,III Boulders,Brown Pelican,5
5084,5/11/2020,III Boulders,Cormorant,2
5085,5/11/2020,III Boulders,Dogs On Leash,0
5086,5/11/2020,III Boulders,Great Blue Heron,2
5087,5/11/2020,III Boulders,Great Egret,1
5088,5/11/2020,III Boulders,People,0
5089,5/11/2020,III Boulders,Tern,32
5090,5/11/2020,III Boulders,Unidentified Gull,7
5091,5/11/2020,III Boulders,Western Gull,12
5092,5/11/2020,III Boulders,Whimbrel,1
5093,5/11/2020,III Rocky Outcrop,Dogs On Leash,0
5094,5/11/2020,III Rocky Outcrop,People,0
5095,11/13/2020,I,Dogs On Leash,2
5096,11/13/2020,I,People,52
5097,11/13/2020,I,Western Gull,1
5098,11/13/2020,II,Black Phoebe,1
5099,11/13/2020,II,Dogs On Leash,0
5100,11/13/2020,II,People,31
5101,11/13/2020,II,Western Gull,7
5102,11/13/2020,III,Dogs On Leash,0
5103,11/13/2020,III,Great Blue Heron,1
5104,11/13/2020,III,People,0
5105,11/13/2020,III,Snowy Egret,2
5106,11/13/2020,III,Western Gull,2
5107,11/13/2020,III,Whimbrel,1
5108,11/13/2020,III Boulders,Dogs On Leash,0
5109,11/13/2020,III Boulders,People,0
5110,11/13/2020,III Boulders,Snowy Egret,1
5111,11/13/2020,III Rocky Outcrop,Dogs On Leash,0
5112,11/13/2020,III Rocky Outcrop,People,0
5113,11/30/2020,I,Dogs On Leash,1
5114,11/30/2020,I,People,51
5115,11/30/2020,I,Western Gull,2
5116,11/30/2020,II,Black Phoebe,2
5117,11/30/2020,II,Dogs On Leash,0
5118,11/30/2020,II,People,21
5119,11/30/2020,II,Western Gull,1
5120,11/30/2020,III,Black Phoebe,1
5121,11/30/2020,III,Brown Pelican,1
5122,11/30/2020,III,Dogs On Leash,0
5123,11/30/2020,III,Great Egret,1
5124,11/30/2020,III,People,4
5125,11/30/2020,III,Snowy Egret,1
5126,11/30/2020,III,Spotted Sandpiper,2
5127,11/30/2020,III,Western Gull,6
5128,11/30/2020,III,Whimbrel,2
5129,11/30/2020,III Boulders,Dogs On Leash,0
5130,11/30/2020,III Boulders,People,0
5131,11/30/2020,III Rocky Outcrop,Brown Pelican,13
5132,11/30/2020,III Rocky Outcrop,Dogs On Leash,0
5133,11/30/2020,III Rocky Outcrop,Juvenile Gull,11
5134,11/30/2020,III Rocky Outcrop,People,0
5135,11/30/2020,III Rocky Outcrop,Unidentified Gull,64
5136,12/11/2020,I,Black Phoebe,2
5137,12/11/2020,I,Dogs On Leash,0
5138,12/11/2020,I,People,54
5139,12/11/2020,II,Black Phoebe,3
5140,12/11/2020,II,Dogs On Leash,0
5141,12/11/2020,II,Great Egret,1
5142,12/11/2020,II,People,4
5143,12/11/2020,II,Spotted Sandpiper,2
5144,12/11/2020,III,Black Phoebe,1
5145,12/11/2020,III,Dogs On Leash,0
5146,12/11/2020,III,Great Egret,1
5147,12/11/2020,III,People,0
5148,12/11/2020,III,Spotted Sandpiper,3
5149,12/11/2020,III Boulders,Dogs On Leash,0
5150,12/11/2020,III Boulders,People,0
5151,12/11/2020,III Rocky Outcrop,Brown Pelican,3
5152,12/11/2020,III Rocky Outcrop,Cormorant,3
5153,12/11/2020,III Rocky Outcrop,Dogs On Leash,0
5154,12/11/2020,III Rocky Outcrop,Great Egret,1
5155,12/11/2020,III Rocky Outcrop,People,0
5156,12/11/2020,III Rocky Outcrop,Unidentified Gull,26
5157,12/14/2020,I,Dogs On Leash,0
5158,12/14/2020,I,People,70
5159,12/14/2020,I,Western Gull,1
5160,12/14/2020,II,Dogs On Leash,0
5161,12/14/2020,II,People,51
5162,12/14/2020,II,Western Gull,1
5163,12/14/2020,III,Black Phoebe,3
5164,12/14/2020,III,California Gull,2
5165,12/14/2020,III,Dogs On Leash,0
5166,12/14/2020,III,Great Blue Heron,1
5167,12/14/2020,III,People,0
5168,12/14/2020,III,Spotted Sandpiper,3
5169,12/14/2020,III,Western Gull,11
5170,12/14/2020,III Boulders,Dogs On Leash,0
5171,12/14/2020,III Boulders,Great Egret,1
5172,12/14/2020,III Boulders,People,0
5173,12/14/2020,III Rocky Outcrop,Brown Pelican,11
5174,12/14/2020,III Rocky Outcrop,Cormorant,2
5175,12/14/2020,III Rocky Outcrop,Dogs On Leash,0
5176,12/14/2020,III Rocky Outcrop,People,0
5177,12/14/2020,III Rocky Outcrop,Unidentified Gull,96
5178,12/29/2020,I,Dogs On Leash,0
5179,12/29/2020,I,People,78
5180,12/29/2020,I,Western Gull,1
5181,12/29/2020,II,California Gull,1
5182,12/29/2020,II,Dogs On Leash,0
5183,12/29/2020,II,People,48
5184,12/29/2020,II,Unidentified Bird (non-gull),1
5185,12/29/2020,II,Western Gull,1
5186,12/29/2020,III,Black Phoebe,1
5187,12/29/2020,III,Dogs On Leash,0
5188,12/29/2020,III,Great Blue Heron,1
5189,12/29/2020,III,Great Egret,3
5190,12/29/2020,III,People,0
5191,12/29/2020,III,Snowy Egret,2
5192,12/29/2020,III,Spotted Sandpiper,1
5193,12/29/2020,III,Western Gull,9
5194,12/29/2020,III Boulders,Dogs On Leash,0
5195,12/29/2020,III Boulders,Great Egret,2
5196,12/29/2020,III Boulders,People,0
5197,12/29/2020,III Rocky Outcrop,Cormorant,2
5198,12/29/2020,III Rocky Outcrop,Dogs On Leash,0
5199,12/29/2020,III Rocky Outcrop,People,0
5200,12/29/2020,III Rocky Outcrop,Tern,2
5201,12/29/2020,III Rocky Outcrop,Unidentified Gull,98
5202,1/11/2021,I,Dogs On Leash,1
5203,1/11/2021,I,People,35
5204,1/11/2021,II,Dogs On Leash,0
5205,1/11/2021,II,People,19
5206,1/11/2021,II,Western Gull,1
5207,1/11/2021,III,Black Phoebe,4
5208,1/11/2021,III,Dogs On Leash,0
5209,1/11/2021,III,Great Egret,4
5210,1/11/2021,III,People,3
5211,1/11/2021,III,Say's Phoebe,1
5212,1/11/2021,III,Snowy Egret,3
5213,1/11/2021,III,Spotted Sandpiper,1
5214,1/11/2021,III,Western Gull,3
5215,1/11/2021,III Boulders,Dogs On Leash,0
5216,1/11/2021,III Boulders,People,0
5217,1/11/2021,III Boulders,Unidentified Gull,2
5218,1/11/2021,III Boulders,Whimbrel,1
5219,1/11/2021,III Rocky Outcrop,Brown Pelican,2
5220,1/11/2021,III Rocky Outcrop,Dogs On Leash,0
5221,1/11/2021,III Rocky Outcrop,Great Egret,1
5222,1/11/2021,III Rocky Outcrop,People,0
5223,1/11/2021,III Rocky Outcrop,Unidentified Gull,25
5224,1/11/2021,III Rocky Outcrop,Western Gull,1
5225,1/12/2021,I,Dogs On Leash,0
5226,1/12/2021,I,People,63
5227,1/12/2021,I,Snowy Egret,3
5228,1/12/2021,II,Dogs On Leash,5
5229,1/12/2021,II,Great Blue Heron,1
5230,1/12/2021,II,People,52
5231,1/12/2021,II,Unidentified Bird (non-gull),2
5232,1/12/2021,II,Western Gull,1
5233,1/26/2021,I,Dogs On Leash,0
5234,1/26/2021,I,People,26
5235,1/26/2021,I,Say's Phoebe,1
5236,1/26/2021,II,Dogs On Leash,0
5237,1/26/2021,II,Great Egret,1
5238,1/26/2021,II,Juvenile Gull,0
5239,1/26/2021,II,People,23
5240,1/26/2021,II,Snowy Egret,2
5241,1/26/2021,II,Spotted Sandpiper,1
5242,1/26/2021,II,Unidentified Bird (non-gull),1
5243,1/26/2021,II,Western Gull,2
5244,1/26/2021,III,Black Phoebe,4
5245,1/26/2021,III,Dogs On Leash,0
5246,1/26/2021,III,Great Egret,1
5247,1/26/2021,III,People,0
5248,1/26/2021,III,Snowy Egret,1
5249,1/26/2021,III,Western Gull,1
5250,1/26/2021,III Boulders,Brown Pelican,1
5251,1/26/2021,III Boulders,Dogs On Leash,0
5252,1/26/2021,III Boulders,People,0
5253,1/26/2021,III Rocky Outcrop,Brown Pelican,1
5254,1/26/2021,III Rocky Outcrop,Dogs On Leash,0
5255,1/26/2021,III Rocky Outcrop,Juvenile Gull,1
5256,1/26/2021,III Rocky Outcrop,People,0
5257,1/26/2021,III Rocky Outcrop,Tern,23
5258,1/26/2021,III Rocky Outcrop,Unidentified Gull,18
5259,1/27/2021,I,Dogs On Leash,3
5260,1/27/2021,I,People,49
5261,1/27/2021,I,Say's Phoebe,1
5262,1/27/2021,I,Wandering Tattler,1
5263,1/27/2021,II,Black Phoebe,1
5264,1/27/2021,II,Dogs On Leash,0
5265,1/27/2021,II,Great Blue Heron,2
5266,1/27/2021,II,People,11
5267,1/27/2021,II,Say's Phoebe,2
5268,1/27/2021,II,Spotted Sandpiper,1
5269,1/27/2021,III,Dogs On Leash,0
5270,1/27/2021,III,People,0
5271,1/27/2021,III,Snowy Egret,1
5272,1/27/2021,III,Spotted Sandpiper,1
5273,1/27/2021,III Boulders,Dogs On Leash,0
5274,1/27/2021,III Boulders,People,0
5275,1/27/2021,III Rocky Outcrop,Brown Pelican,3
5276,1/27/2021,III Rocky Outcrop,Cormorant,4
5277,1/27/2021,III Rocky Outcrop,Dogs On Leash,0
5278,1/27/2021,III Rocky Outcrop,Great Egret,1
5279,1/27/2021,III Rocky Outcrop,Juvenile Gull,5
5280,1/27/2021,III Rocky Outcrop,People,0
5281,1/27/2021,III Rocky Outcrop,Tern,21
5282,1/27/2021,III Rocky Outcrop,Unidentified Gull,28
5283,2/8/2021,I,Dogs On Leash,1
5284,2/8/2021,I,People,58
5285,2/8/2021,I,Say's Phoebe,1
5286,2/8/2021,I,Snowy Egret,2
5287,2/8/2021,I,Western Gull,2
5288,2/8/2021,II,Black Phoebe,1
5289,2/8/2021,II,Dogs On Leash,0
5290,2/8/2021,II,Great Egret,2
5291,2/8/2021,II,People,17
5292,2/8/2021,II,Unidentified Gull,1
5293,2/8/2021,III,Black Phoebe,2
5294,2/8/2021,III,California Gull,1
5295,2/8/2021,III,Dogs On Leash,0
5296,2/8/2021,III,Great Egret,1
5297,2/8/2021,III,People,0
5298,2/8/2021,III,Western Gull,3
5299,2/8/2021,III Boulders,Dogs On Leash,0
5300,2/8/2021,III Boulders,Great Blue Heron,1
5301,2/8/2021,III Boulders,People,0
5302,2/8/2021,III Rocky Outcrop,Brown Pelican,2
5303,2/8/2021,III Rocky Outcrop,Cormorant,6
5304,2/8/2021,III Rocky Outcrop,Dogs On Leash,0
5305,2/8/2021,III Rocky Outcrop,People,0
5306,2/8/2021,III Rocky Outcrop,Unidentified Gull,41
5307,2/9/2021,I,Dogs On Leash,0
5308,2/9/2021,I,People,19
5309,2/9/2021,I,Western Gull,1
5310,2/9/2021,II,Black Phoebe,1
5311,2/9/2021,II,Dogs On Leash,0
5312,2/9/2021,II,People,17
5313,2/9/2021,II,Western Gull,1
5314,2/9/2021,III,Black Phoebe,1
5315,2/9/2021,III,Brown Pelican,1
5316,2/9/2021,III,Dogs On Leash,0
5317,2/9/2021,III,Great Blue Heron,2
5318,2/9/2021,III,Great Egret,4
5319,2/9/2021,III,People,0
5320,2/9/2021,III,Western Gull,2
5321,2/9/2021,III Boulders,Dogs On Leash,0
5322,2/9/2021,III Boulders,People,0
5323,2/9/2021,III Rocky Outcrop,Brown Pelican,3
5324,2/9/2021,III Rocky Outcrop,Cormorant,4
5325,2/9/2021,III Rocky Outcrop,Dogs On Leash,0
5326,2/9/2021,III Rocky Outcrop,People,0
5327,2/9/2021,III Rocky Outcrop,Unidentified Gull,21
5328,2/10/2021,I,Dogs On Leash,0
5329,2/10/2021,I,Great Egret,1
5330,2/10/2021,I,People,32
5331,2/10/2021,I,Snowy Egret,1
5332,2/10/2021,I,Western Gull,1
5333,2/10/2021,II,California Gull,1
5334,2/10/2021,II,Dogs On Leash,0
5335,2/10/2021,II,People,9
5336,2/10/2021,II,Western Gull,1
5337,2/10/2021,II,Whimbrel,1
5338,2/10/2021,III,Black Phoebe,1
5339,2/10/2021,III,Brown Pelican,1
5340,2/10/2021,III,Dogs On Leash,0
5341,2/10/2021,III,Great Egret,1
